2014.10.15,02:45,1226.62,1226.63,1224.76,1224.98,4436
2014.10.15,03:00,1224.98,1226.11,1224.61,1225.54,5456
2014.10.15,03:15,1225.52,1226.59,1225.23,1225.95,4667
2014.10.15,03:30,1225.96,1225.99,1224.33,1224.71,5707
2014.10.15,03:45,1224.71,1224.85,1221.94,1223.31,7141
2014.10.15,04:00,1223.31,1223.66,1221.77,1223.54,6299
2014.10.15,04:15,1223.56,1224.01,1223.27,1223.40,4332
2014.10.15,04:30,1223.41,1223.50,1222.20,1222.96,4901
2014.10.15,04:45,1222.96,1224.65,1222.74,1224.15,4865
2014.10.15,05:00,1224.17,1224.52,1223.45,1224.01,4726
2014.10.15,05:15,1224.02,1224.42,1223.36,1224.04,4311
2014.10.15,05:30,1224.05,1224.06,1223.16,1223.39,3974
2014.10.15,05:45,1223.40,1223.82,1221.76,1222.54,4026
2014.10.15,06:00,1222.57,1223.08,1222.11,1223.00,2975
2014.10.15,06:15,1223.00,1223.47,1222.67,1223.09,2940
2014.10.15,06:30,1223.02,1224.12,1223.00,1223.48,4053
2014.10.15,06:45,1223.49,1224.49,1223.42,1224.06,3197
2014.10.15,07:00,1224.06,1225.38,1223.13,1225.24,4526
2014.10.15,07:15,1225.25,1227.39,1224.99,1226.45,6496
2014.10.15,07:30,1226.45,1228.70,1226.06,1227.68,6481
2014.10.15,07:45,1227.67,1229.20,1227.62,1228.80,6952
2014.10.15,08:00,1228.80,1229.11,1227.88,1228.65,6051
2014.10.15,08:15,1228.66,1231.40,1228.57,1230.89,7642
2014.10.15,08:30,1230.93,1235.79,1230.82,1234.13,9279
2014.10.15,08:45,1234.17,1238.97,1234.06,1236.23,9437
2014.10.15,09:00,1236.25,1236.37,1234.11,1235.58,9268
2014.10.15,09:15,1235.59,1240.78,1235.29,1240.14,9519
2014.10.15,09:30,1240.18,1249.48,1239.10,1246.07,7253
2014.10.15,09:45,1246.12,1247.07,1237.62,1240.21,8575
2014.10.15,10:00,1240.23,1240.23,1235.16,1236.95,8489
2014.10.15,10:15,1236.94,1239.51,1236.50,1237.71,9020
2014.10.15,10:30,1237.70,1239.15,1236.68,1239.09,9356
2014.10.15,10:45,1239.11,1240.52,1238.70,1240.18,8460
2014.10.15,11:00,1240.16,1241.47,1239.59,1240.79,7662
2014.10.15,11:15,1240.77,1243.29,1240.66,1242.52,7717
2014.10.15,11:30,1242.51,1243.30,1241.87,1242.84,8248
2014.10.15,11:45,1242.86,1245.48,1242.82,1244.05,7966
2014.10.15,12:00,1244.04,1246.73,1243.53,1245.94,7701
2014.10.15,12:15,1245.92,1247.70,1245.24,1245.56,8582
2014.10.15,12:30,1245.59,1245.72,1243.87,1244.66,8452
2014.10.15,12:45,1244.67,1246.75,1243.71,1244.19,9360
2014.10.15,13:00,1244.17,1244.77,1243.11,1244.75,7528
2014.10.15,13:15,1244.73,1246.62,1244.16,1244.32,8939
2014.10.15,13:30,1244.30,1244.60,1242.46,1242.99,8104
2014.10.15,13:45,1242.99,1243.16,1241.28,1241.88,7096
2014.10.15,14:00,1241.87,1242.54,1240.95,1241.16,7466
2014.10.15,14:15,1241.16,1241.52,1239.62,1240.08,7788
2014.10.15,14:30,1240.12,1240.45,1238.98,1239.79,8177
2014.10.15,14:45,1239.80,1240.74,1239.54,1239.83,6862
2014.10.15,15:00,1239.82,1239.86,1237.66,1237.88,6894
2014.10.15,15:15,1237.89,1239.12,1237.72,1238.18,7780
2014.10.15,15:30,1238.19,1240.73,1238.10,1240.17,7775
2014.10.15,15:45,1240.16,1240.33,1237.33,1237.70,5818
2014.10.15,16:00,1237.69,1239.91,1237.69,1239.62,2757
2014.10.15,16:15,1239.61,1241.83,1239.21,1241.60,2160
2014.10.15,16:30,1241.60,1241.66,1240.13,1241.16,2693
